Fecha;(1) Presion Atmosferica (hPa);Lluvia Caida (mm);(6) Vel. Viento (Km/h);(8) Dir. Viento (grados);(9) Vel. Rafaga (Km/h);(10) Dir. Rafaga (grados);(11) Temperatura de Aire exterior (°C);(12) Humedad de Aire exterior (%);(15) Radiacion Solar (w/m2);(16) Bateria ADQ (Vcc)
12-01-2023 09:15;1006.30;0.00;0.10;195.00;0.10;140.00;24.70;99.00;251.00;6.59
12-01-2023 09:30;1006.30;0.00;1.30;138.00;5.50;127.00;25.60;91.00;263.00;6.61
12-01-2023 09:45;1006.20;0.00;1.80;114.00;6.60;140.00;26.60;84.00;382.00;6.69
12-01-2023 10:00;1006.50;0.00;3.30;117.00;6.60;131.00;27.00;80.00;380.00;6.71
12-01-2023 10:15;1006.50;0.00;5.00;100.00;10.90;80.00;28.50;65.00;693.00;6.78
12-01-2023 10:30;1006.90;0.00;3.90;167.00;10.90;178.00;29.70;60.00;826.00;6.79
12-01-2023 10:45;1006.90;0.00;3.80;160.00;9.80;147.00;30.00;56.00;889.00;6.77
12-01-2023 11:00;1007.30;0.00;4.10;183.00;9.80;234.00;29.70;57.00;710.00;6.77
12-01-2023 11:15;1007.20;0.00;8.90;236.00;19.50;248.00;29.50;61.00;943.00;6.81
12-01-2023 11:30;1007.10;0.00;7.70;216.00;17.50;258.00;30.10;60.00;911.00;6.83
12-01-2023 11:45;1007.00;0.00;5.70;221.00;13.10;210.00;29.70;58.00;705.00;6.75
12-01-2023 12:00;1007.00;0.00;6.40;224.00;14.20;234.00;28.70;64.00;378.00;6.74
12-01-2023 12:15;1006.90;0.00;6.50;224.00;15.30;225.00;29.50;62.00;599.00;6.84
12-01-2023 12:30;1006.80;0.00;8.70;220.00;18.60;170.00;29.80;57.00;812.00;6.80
12-01-2023 12:45;1006.60;0.00;8.80;241.00;25.80;189.00;29.20;60.00;507.00;6.78
12-01-2023 13:00;1006.70;0.00;9.50;228.00;18.60;238.00;28.50;64.00;469.00;6.77
12-01-2023 13:15;1007.00;0.00;11.60;238.00;23.10;215.00;26.50;78.00;413.00;6.78
12-01-2023 13:30;1007.10;0.00;10.40;231.00;24.00;234.00;25.70;74.00;331.00;6.75
12-01-2023 13:45;1006.90;0.00;10.70;230.00;22.20;229.00;25.20;73.00;288.00;6.73
12-01-2023 14:00;1006.40;0.00;9.50;228.00;26.70;193.00;25.20;72.00;314.00;6.77
12-01-2023 14:15;1006.30;0.00;8.50;210.00;22.20;252.00;25.90;67.00;409.00;6.81
12-01-2023 14:30;1005.80;0.00;7.70;221.00;22.20;235.00;27.00;63.00;610.00;6.86
12-01-2023 14:45;1005.60;0.00;6.40;190.00;20.40;198.00;27.30;60.00;542.00;6.81
12-01-2023 15:00;1005.40;0.00;7.30;190.00;18.60;198.00;27.30;60.00;476.00;6.83
12-01-2023 15:15;1005.20;0.00;7.30;193.00;17.50;150.00;27.70;58.00;517.00;6.84
12-01-2023 15:30;1005.20;0.00;7.00;184.00;16.40;125.00;28.00;56.00;549.00;6.86
12-01-2023 15:45;1004.90;0.00;6.70;209.00;16.40;228.00;28.10;55.00;470.00;6.82
12-01-2023 16:00;1004.40;0.00;6.20;217.00;16.40;247.00;28.50;54.00;478.00;6.85
12-01-2023 16:15;1004.00;0.00;7.70;204.00;22.20;212.00;29.00;51.00;555.00;6.85
12-01-2023 16:30;1003.70;0.00;6.80;209.00;14.20;228.00;29.20;51.00;472.00;6.86
12-01-2023 16:45;1003.40;0.00;7.10;202.00;17.50;232.00;31.60;46.00;899.00;6.88
12-01-2023 17:00;1003.50;0.00;9.60;219.00;18.60;199.00;29.20;49.00;481.00;6.81
12-01-2023 17:15;1003.20;0.00;7.00;220.00;17.50;235.00;30.80;47.00;716.00;6.88
12-01-2023 17:30;1003.00;0.00;6.60;210.00;18.60;209.00;29.10;49.00;382.00;6.74
12-01-2023 17:45;1002.80;0.00;4.70;198.00;14.20;229.00;28.70;48.00;242.00;6.71
12-01-2023 18:00;1002.90;0.00;4.00;208.00;16.40;230.00;28.20;50.00;137.00;6.64
12-01-2023 18:15;1002.70;0.00;3.10;197.00;10.90;206.00;28.30;49.00;148.00;6.63
12-01-2023 18:30;1003.00;0.00;1.60;224.00;8.80;164.00;28.10;48.00;87.00;6.61
12-01-2023 18:45;1003.70;0.00;0.70;219.00;5.50;195.00;27.70;51.00;49.00;6.60
12-01-2023 19:00;1004.10;0.00;1.80;233.00;7.70;241.00;27.50;53.00;36.00;6.60
12-01-2023 19:15;1003.70;0.00;4.40;232.00;9.80;225.00;26.90;56.00;26.00;6.59
12-01-2023 19:30;1003.70;0.00;5.80;240.00;13.10;230.00;26.40;60.00;29.00;6.58
12-01-2023 19:45;1003.70;0.00;5.70;230.00;13.10;242.00;26.10;62.00;39.00;6.58
12-01-2023 20:00;1003.80;0.00;1.50;237.00;8.80;248.00;25.80;65.00;3.00;6.57
12-01-2023 20:15;1003.10;0.00;0.10;199.00;6.60;222.00;25.50;69.00;0.00;6.57
12-01-2023 20:30;1003.30;0.00;0.20;231.00;2.20;256.00;25.10;74.00;0.00;6.56
12-01-2023 20:45;1002.90;0.00;0.80;215.00;5.50;206.00;24.70;78.00;0.00;6.56
12-01-2023 21:00;1003.00;0.00;0.30;228.00;3.30;213.00;24.40;77.00;0.00;6.55
12-01-2023 21:15;1003.10;0.00;1.00;230.00;6.60;252.00;24.30;74.00;0.00;6.55
12-01-2023 21:30;1003.40;0.00;2.10;227.00;8.80;192.00;24.10;74.00;0.00;6.55
12-01-2023 21:45;1003.60;0.00;1.00;200.00;8.80;220.00;24.00;74.00;0.00;6.54
12-01-2023 22:00;1004.10;0.00;1.70;223.00;7.70;229.00;23.80;74.00;0.00;6.54
12-01-2023 22:15;1004.70;0.00;2.40;226.00;9.80;209.00;23.50;71.00;0.00;6.54
12-01-2023 22:30;1005.10;0.00;2.40;244.00;7.70;265.00;23.10;72.00;0.00;6.53
12-01-2023 22:45;1004.80;0.00;0.50;232.00;3.30;234.00;22.50;78.00;0.00;6.53
12-01-2023 23:00;1004.40;0.00;0.80;230.00;4.40;240.00;21.90;80.00;0.00;6.53
12-01-2023 23:15;1004.70;0.00;1.30;252.00;4.40;234.00;21.40;85.00;0.00;6.52
12-01-2023 23:30;1004.60;0.00;2.10;240.00;5.50;225.00;21.40;89.00;0.00;6.52
12-01-2023 23:45;1004.80;0.00;1.10;251.00;6.60;242.00;20.70;97.00;0.00;6.52
13-01-2023 00:00;1005.10;0.00;1.00;254.00;5.50;211.00;20.50;99.00;0.00;6.52
13-01-2023 00:15;1004.90;0.00;1.20;246.00;5.50;223.00;20.40;99.00;0.00;6.51
13-01-2023 00:30;1005.00;0.00;0.50;242.00;4.40;217.00;20.40;99.00;0.00;6.51
13-01-2023 00:45;1005.20;0.00;0.20;248.00;3.30;261.00;20.30;99.00;0.00;6.51
13-01-2023 01:00;1005.30;0.00;2.40;247.00;5.50;227.00;20.20;99.00;0.00;6.51
13-01-2023 01:15;1005.30;0.00;1.40;245.00;4.40;246.00;20.10;99.00;0.00;6.51
13-01-2023 01:30;1005.40;0.00;0.90;228.00;6.60;230.00;20.00;99.00;0.00;6.50
13-01-2023 01:45;1005.30;0.00;0.40;246.00;6.60;244.00;20.00;99.00;0.00;6.50
13-01-2023 02:00;1005.40;0.00;1.50;244.00;7.70;241.00;19.80;99.00;0.00;6.50
13-01-2023 02:15;1005.20;0.00;2.30;240.00;6.60;250.00;19.60;99.00;0.00;6.50
13-01-2023 02:30;1005.50;0.00;1.60;248.00;7.70;234.00;19.40;99.00;0.00;6.50
13-01-2023 02:45;1005.20;0.00;1.00;245.00;4.40;262.00;19.30;99.00;0.00;6.49
13-01-2023 03:00;1005.10;0.00;0.70;247.00;3.30;219.00;19.30;99.00;0.00;6.49
13-01-2023 03:15;1004.90;0.00;3.40;241.00;6.60;213.00;19.20;99.00;0.00;6.49
13-01-2023 03:30;1004.90;0.00;3.00;244.00;12.00;226.00;19.10;99.00;0.00;6.49
13-01-2023 03:45;1004.60;0.00;1.10;241.00;6.60;213.00;19.00;99.00;0.00;6.49
13-01-2023 04:00;1004.80;0.00;4.60;242.00;10.90;218.00;18.80;99.00;0.00;6.48
13-01-2023 04:15;1004.90;0.00;2.80;238.00;6.60;210.00;18.70;99.00;0.00;6.48
13-01-2023 04:30;1005.10;0.00;2.60;240.00;7.70;232.00;18.50;99.00;0.00;6.48
13-01-2023 04:45;1004.80;0.00;1.20;242.00;7.70;242.00;18.30;99.00;0.00;6.48
13-01-2023 05:00;1005.10;0.00;4.10;241.00;8.80;219.00;18.10;99.00;0.00;6.47
13-01-2023 05:15;1005.10;0.00;3.80;242.00;12.00;228.00;18.10;99.00;0.00;6.47
13-01-2023 05:30;1005.10;0.00;3.00;239.00;7.70;185.00;18.00;99.00;0.00;6.47
13-01-2023 05:45;1005.20;0.00;2.40;240.00;9.80;217.00;18.00;99.00;0.00;6.47
13-01-2023 06:00;1005.30;0.00;0.50;218.00;9.80;195.00;18.00;99.00;0.00;6.47
13-01-2023 06:15;1005.40;0.00;0.00;236.00;0.00;81.00;18.00;99.00;0.00;6.46
13-01-2023 06:30;1005.70;0.00;0.00;240.00;0.00;235.00;17.90;99.00;0.00;6.46
13-01-2023 06:45;1006.00;0.00;0.10;241.00;3.30;236.00;17.90;99.00;0.00;6.46
13-01-2023 07:00;1006.20;0.00;0.40;243.00;4.40;230.00;18.00;99.00;0.00;6.46
13-01-2023 07:15;1006.50;0.00;2.00;238.00;5.50;210.00;18.10;99.00;9.00;6.46
13-01-2023 07:30;1006.70;0.00;3.10;237.00;9.80;217.00;18.40;99.00;21.00;6.45
13-01-2023 07:45;1007.00;0.00;1.10;231.00;5.50;211.00;18.80;99.00;28.00;6.45
13-01-2023 08:00;1006.90;0.00;2.90;227.00;8.80;206.00;19.30;99.00;87.00;6.45
13-01-2023 08:15;1007.10;0.00;1.90;206.00;7.70;213.00;20.30;99.00;95.00;6.45
13-01-2023 08:30;1007.30;0.00;2.90;217.00;8.80;243.00;20.80;99.00;9.00;6.45
13-01-2023 09:30;1007.60;0.00;4.70;209.00;10.90;225.00;25.50;75.00;561.00;6.67
13-01-2023 09:45;1007.60;0.00;5.70;226.00;15.30;223.00;26.30;70.00;620.00;6.74
13-01-2023 10:00;1007.40;0.00;7.80;233.00;15.30;230.00;26.50;68.00;679.00;6.77
13-01-2023 10:15;1007.50;0.00;3.90;203.00;12.00;202.00;27.80;63.00;737.00;6.78
13-01-2023 10:30;1007.70;0.00;4.40;183.00;9.80;210.00;28.60;56.00;788.00;6.78
13-01-2023 10:45;1007.60;0.00;4.70;235.00;13.10;230.00;28.70;57.00;811.00;6.80
13-01-2023 11:00;1007.70;0.00;4.90;212.00;12.00;237.00;29.30;53.00;885.00;6.81
13-01-2023 11:15;1007.50;0.00;6.90;224.00;15.30;232.00;29.50;53.00;939.00;6.83
13-01-2023 11:30;1007.40;0.00;5.80;202.00;21.30;248.00;30.70;50.00;979.00;6.85
13-01-2023 11:45;1007.40;0.00;5.30;221.00;12.00;241.00;30.80;49.00;951.00;6.85
13-01-2023 12:00;1007.30;0.00;6.20;224.00;14.20;232.00;31.70;47.00;1008.00;6.87
13-01-2023 12:15;1007.30;0.00;9.80;227.00;18.60;230.00;30.20;44.00;1084.00;6.88
13-01-2023 12:30;1007.30;0.00;6.80;222.00;15.30;215.00;31.30;44.00;1115.00;6.88
13-01-2023 12:45;1007.10;0.00;7.00;229.00;17.50;219.00;31.90;43.00;1156.00;6.89
13-01-2023 13:00;1007.00;0.00;6.90;221.00;14.20;218.00;32.60;42.00;1153.00;6.89
13-01-2023 13:15;1006.90;0.00;6.00;192.00;13.10;219.00;33.20;41.00;1178.00;6.89
13-01-2023 13:30;1006.60;0.00;4.90;193.00;14.20;245.00;34.30;37.00;1183.00;6.89
13-01-2023 13:45;1006.40;0.00;7.70;219.00;15.30;175.00;34.00;35.00;1183.00;6.90
13-01-2023 14:00;1006.20;0.00;8.40;231.00;16.40;250.00;33.50;33.00;1189.00;6.90
13-01-2023 14:15;1006.10;0.00;6.80;217.00;19.50;176.00;34.40;17.00;1183.00;6.90
13-01-2023 14:30;1006.10;0.00;7.50;164.00;19.50;131.00;35.10;17.00;1161.00;6.90
13-01-2023 14:45;1005.90;0.00;7.30;218.00;16.40;237.00;34.50;17.00;1137.00;6.90
13-01-2023 15:00;1005.80;0.00;6.90;209.00;13.10;257.00;35.10;17.00;1113.00;6.91
13-01-2023 15:15;1005.40;0.00;9.80;236.00;18.60;220.00;34.10;17.00;1091.00;6.91
13-01-2023 15:30;1005.40;0.00;7.80;217.00;16.40;180.00;34.90;17.00;1048.00;6.91
13-01-2023 15:45;1005.20;0.00;6.50;195.00;20.40;247.00;35.10;17.00;1032.00;6.91
13-01-2023 16:00;1005.20;0.00;7.80;238.00;15.30;222.00;33.70;18.00;795.00;6.82
13-01-2023 16:15;1005.10;0.00;6.00;230.00;17.50;213.00;34.70;17.00;939.00;6.91
13-01-2023 16:30;1004.90;0.00;7.20;218.00;16.40;217.00;33.50;20.00;645.00;6.77
13-01-2023 16:45;1004.70;0.00;6.20;231.00;15.30;227.00;32.90;18.00;422.00;6.89
13-01-2023 17:00;1004.50;0.00;5.80;222.00;13.10;232.00;33.10;20.00;562.00;6.78
13-01-2023 17:15;1004.40;0.00;7.20;241.00;14.20;224.00;32.80;25.00;387.00;6.79
13-01-2023 17:30;1004.40;0.00;6.40;235.00;15.30;237.00;31.20;33.00;178.00;6.64
13-01-2023 17:45;1004.30;0.00;5.30;224.00;15.30;274.00;30.70;36.00;187.00;6.63
13-01-2023 18:00;1004.10;0.00;5.30;220.00;15.30;211.00;32.80;33.00;457.00;6.88
13-01-2023 18:15;1004.00;0.00;5.00;214.00;13.10;184.00;33.10;19.00;453.00;6.81
13-01-2023 18:30;1003.90;0.00;4.80;206.00;14.20;174.00;33.30;18.00;387.00;6.72
13-01-2023 18:45;1003.70;0.00;4.40;215.00;13.10;204.00;32.80;19.00;313.00;6.64
13-01-2023 19:00;1003.80;0.00;4.20;214.00;9.80;210.00;32.70;19.00;265.00;6.59
13-01-2023 19:15;1003.90;0.00;3.50;217.00;9.80;260.00;32.10;21.00;225.00;6.58
13-01-2023 19:30;1003.90;0.00;1.80;208.00;6.60;238.00;32.10;30.00;163.00;6.58
13-01-2023 19:45;1004.00;0.00;2.30;234.00;6.60;201.00;30.30;34.00;105.00;6.58
13-01-2023 20:00;1004.10;0.00;1.70;224.00;5.50;206.00;29.40;36.00;18.00;6.57
13-01-2023 20:15;1004.20;0.00;0.80;239.00;4.40;212.00;28.40;39.00;0.00;6.57
13-01-2023 20:30;1004.30;0.00;0.00;224.00;1.10;246.00;27.70;42.00;0.00;6.56
13-01-2023 20:45;1004.50;0.00;0.20;253.00;3.30;245.00;26.90;45.00;0.00;6.56
13-01-2023 21:00;1004.50;0.00;0.00;242.00;0.10;243.00;26.20;49.00;105.00;6.55
13-01-2023 22:00;1005.00;0.00;0.00;266.00;0.10;264.00;24.70;56.00;0.00;6.54
13-01-2023 22:15;1005.20;0.00;0.00;267.00;0.10;268.00;24.10;59.00;0.00;6.53
13-01-2023 22:30;1005.40;0.00;0.10;259.00;1.10;253.00;23.40;61.00;0.00;6.53
13-01-2023 22:45;1005.50;0.00;0.40;240.00;2.20;236.00;23.00;59.00;0.00;6.53
13-01-2023 23:00;1005.60;0.00;0.00;235.00;2.20;223.00;22.50;63.00;0.00;6.52
13-01-2023 23:15;1005.60;0.00;0.00;251.00;1.10;250.00;22.40;65.00;0.00;6.52
13-01-2023 23:30;1005.60;0.00;0.00;251.00;0.10;250.00;22.30;67.00;0.00;6.52
13-01-2023 23:45;1005.60;0.00;0.00;255.00;1.10;243.00;22.20;66.00;0.00;6.51
14-01-2023 00:00;1005.70;0.00;0.00;256.00;0.10;256.00;22.10;63.00;0.00;6.51
14-01-2023 00:15;1005.70;0.00;0.00;256.00;0.10;256.00;21.90;63.00;0.00;6.51
14-01-2023 00:30;1005.70;0.00;0.10;276.00;2.20;269.00;22.00;63.00;0.00;6.51
14-01-2023 00:45;1005.60;0.00;0.00;280.00;1.10;280.00;21.90;63.00;0.00;6.51
14-01-2023 01:00;1005.60;0.00;0.10;242.00;1.10;260.00;21.50;65.00;0.00;6.51
14-01-2023 01:15;1005.60;0.00;0.00;247.00;0.10;226.00;20.80;70.00;0.00;6.51
14-01-2023 01:30;1005.50;0.00;0.00;260.00;1.10;263.00;20.50;77.00;0.00;6.50
14-01-2023 01:45;1005.50;0.00;0.00;264.00;1.10;267.00;20.40;81.00;0.00;6.50
14-01-2023 02:00;1005.40;0.00;0.10;256.00;1.10;248.00;20.20;83.00;0.00;6.50
14-01-2023 02:15;1005.50;0.00;0.00;265.00;1.10;268.00;19.80;87.00;0.00;6.50
14-01-2023 02:30;1005.40;0.00;0.20;261.00;2.20;247.00;19.40;86.00;0.00;6.50
14-01-2023 02:45;1005.40;0.00;0.00;264.00;1.10;261.00;19.10;85.00;0.00;6.49
14-01-2023 03:00;1005.20;0.00;0.10;261.00;0.10;257.00;19.00;84.00;0.00;6.49
14-01-2023 03:15;1005.20;0.00;0.00;271.00;0.10;262.00;18.80;87.00;0.00;6.49
14-01-2023 03:30;1005.00;0.00;0.00;276.00;0.00;274.00;18.70;89.00;0.00;6.49
14-01-2023 03:45;1005.00;0.00;0.00;277.00;0.00;277.00;18.60;87.00;0.00;6.49
14-01-2023 04:00;1005.10;0.00;0.00;277.00;0.00;277.00;18.40;89.00;0.00;6.48
14-01-2023 04:15;1005.00;0.00;0.00;278.00;0.00;277.00;18.20;89.00;0.00;6.48
14-01-2023 04:30;1004.90;0.00;0.00;277.00;0.00;277.00;18.00;91.00;0.00;6.48
14-01-2023 04:45;1004.90;0.00;0.00;277.00;0.00;277.00;18.10;89.00;0.00;6.48
14-01-2023 05:00;1004.90;0.00;0.00;277.00;0.10;277.00;18.20;81.00;0.00;6.48
14-01-2023 05:15;1004.90;0.00;0.00;81.00;1.10;94.00;17.90;84.00;0.00;6.48
14-01-2023 05:30;1005.00;0.00;0.10;114.00;0.10;41.00;17.60;77.00;0.00;6.47
14-01-2023 05:45;1005.00;0.00;0.10;114.00;0.10;118.00;17.50;76.00;0.00;6.47
14-01-2023 06:00;1005.00;0.00;0.10;92.00;0.10;112.00;17.80;70.00;0.00;6.47
14-01-2023 06:15;1005.00;0.00;0.10;127.00;0.10;78.00;17.50;68.00;0.00;6.47
14-01-2023 06:30;1005.10;0.00;0.00;195.00;1.10;125.00;17.20;77.00;0.00;6.47
14-01-2023 06:45;1005.20;0.00;0.00;126.00;0.00;126.00;16.80;76.00;0.00;6.47
14-01-2023 07:00;1005.20;0.00;0.00;148.00;0.00;126.00;17.00;71.00;0.00;6.46
14-01-2023 07:15;1005.40;0.00;0.00;148.00;0.00;148.00;17.60;69.00;33.00;6.46
14-01-2023 07:30;1005.50;0.00;0.00;145.00;0.10;148.00;18.20;65.00;21.00;6.46
14-01-2023 07:45;1005.60;0.00;0.80;100.00;3.30;128.00;19.60;59.00;37.00;6.46
14-01-2023 08:00;1005.90;0.00;1.60;94.00;4.40;76.00;20.40;57.00;85.00;6.46
14-01-2023 08:15;1006.10;0.00;2.30;92.00;6.60;75.00;21.60;54.00;99.00;6.47
14-01-2023 08:30;1006.20;0.00;0.50;120.00;6.60;71.00;21.60;55.00;85.00;6.47
14-01-2023 08:45;1006.30;0.00;0.90;119.00;5.50;124.00;22.00;56.00;55.00;6.47
14-01-2023 09:00;1006.50;0.00;0.50;143.00;4.40;125.00;22.80;57.00;317.00;6.48
14-01-2023 09:15;1006.50;0.00;0.00;74.00;2.20;154.00;24.50;56.00;520.00;6.57
14-01-2023 09:30;1006.70;0.00;0.00;88.00;0.10;159.00;27.10;48.00;587.00;6.68
14-01-2023 09:45;1006.70;0.00;3.20;46.00;9.80;61.00;26.80;50.00;650.00;6.76
14-01-2023 10:00;1006.70;0.00;0.40;358.00;3.30;14.00;28.20;47.00;711.00;6.78
14-01-2023 10:15;1006.90;0.00;1.00;39.00;5.50;18.00;28.80;48.00;770.00;6.79
14-01-2023 10:30;1007.00;0.00;2.60;39.00;8.80;12.00;29.40;46.00;827.00;6.81
14-01-2023 10:45;1007.10;0.00;1.70;83.00;7.70;58.00;30.70;44.00;880.00;6.81
14-01-2023 11:00;1007.10;0.00;2.00;102.00;6.60;26.00;31.40;42.00;930.00;6.82
14-01-2023 11:15;1007.20;0.00;2.00;47.00;9.80;65.00;31.60;40.00;975.00;6.84
14-01-2023 11:30;1007.10;0.00;1.20;337.00;6.60;21.00;33.20;30.00;1016.00;6.84
14-01-2023 11:45;1006.90;0.00;2.10;33.00;8.80;356.00;33.60;18.00;1052.00;6.86
14-01-2023 12:00;1006.70;0.00;2.20;214.00;6.60;239.00;34.90;17.00;1078.00;6.86
14-01-2023 12:15;1006.60;0.00;2.70;175.00;6.60;215.00;36.10;17.00;1098.00;6.86
14-01-2023 12:30;1006.50;0.00;3.60;238.00;12.00;249.00;35.30;17.00;1123.00;6.89
14-01-2023 12:45;1006.40;0.00;3.40;198.00;10.90;271.00;35.80;17.00;1143.00;6.89
14-01-2023 13:00;1006.30;0.00;2.80;162.00;15.30;254.00;35.70;17.00;1163.00;6.90
14-01-2023 13:15;1006.00;0.00;2.80;120.00;10.90;138.00;35.80;17.00;1177.00;6.90
14-01-2023 13:30;1006.00;0.00;5.00;105.00;9.80;126.00;37.00;17.00;1182.00;6.90
14-01-2023 13:45;1005.80;0.00;3.00;182.00;10.90;103.00;36.90;17.00;1181.00;6.91
14-01-2023 14:00;1005.70;0.00;3.80;254.00;10.90;194.00;36.70;17.00;1176.00;6.91
14-01-2023 14:15;1005.40;0.00;4.00;166.00;14.20;260.00;37.20;17.00;1159.00;6.91
14-01-2023 14:30;1005.40;0.00;4.90;155.00;13.10;120.00;37.20;17.00;1137.00;6.91
14-01-2023 14:45;1005.30;0.00;6.80;102.00;16.40;83.00;36.90;17.00;1117.00;6.91
14-01-2023 15:00;1005.20;0.00;3.40;69.00;16.40;90.00;37.10;17.00;1098.00;6.91
14-01-2023 15:15;1005.00;0.00;4.60;151.00;17.50;111.00;37.40;17.00;1069.00;6.91
14-01-2023 15:30;1004.90;0.00;3.00;117.00;8.80;104.00;37.40;17.00;1032.00;6.92
14-01-2023 15:45;1004.80;0.00;6.10;124.00;13.10;122.00;37.10;17.00;992.00;6.92
14-01-2023 16:00;1004.70;0.00;4.50;159.00;12.00;171.00;37.70;17.00;948.00;6.92
14-01-2023 16:15;1004.60;0.00;4.20;134.00;13.10;227.00;37.40;17.00;900.00;6.92
14-01-2023 16:30;1004.40;0.00;3.00;24.00;15.30;124.00;37.00;17.00;850.00;6.92
14-01-2023 16:45;1004.30;0.00;4.40;164.00;9.80;157.00;37.30;17.00;800.00;6.92
14-01-2023 17:00;1004.30;0.00;3.20;159.00;7.70;68.00;37.20;17.00;747.00;6.92
14-01-2023 17:15;1004.20;0.00;5.10;129.00;14.20;108.00;37.10;17.00;691.00;6.91
14-01-2023 17:30;1004.00;0.00;2.60;138.00;12.00;113.00;37.40;18.00;633.00;6.91
14-01-2023 17:45;1003.90;0.00;3.30;183.00;8.80;144.00;37.40;18.00;573.00;6.87
14-01-2023 18:00;1003.90;0.00;3.40;120.00;9.80;88.00;37.30;18.00;514.00;6.84
14-01-2023 18:15;1003.90;0.00;6.60;97.00;15.30;77.00;36.30;18.00;452.00;6.79
14-01-2023 18:30;1003.80;0.00;4.30;122.00;8.80;139.00;36.20;18.00;389.00;6.70
14-01-2023 18:45;1003.90;0.00;4.40;103.00;8.80;130.00;36.20;18.00;331.00;6.63
14-01-2023 19:00;1003.80;0.00;4.80;92.00;9.80;107.00;35.50;19.00;271.00;6.60
14-01-2023 19:15;1003.80;0.00;4.80;92.00;9.80;91.00;34.70;19.00;212.00;6.59
14-01-2023 19:30;1003.90;0.00;2.90;96.00;6.60;90.00;34.50;20.00;157.00;6.58
14-01-2023 19:45;1004.00;0.00;2.20;104.00;6.60;115.00;33.20;31.00;99.00;6.58
14-01-2023 20:00;1004.10;0.00;1.10;104.00;3.30;86.00;32.50;31.00;17.00;6.58
14-01-2023 20:15;1004.10;0.00;0.80;81.00;4.40;86.00;31.90;31.00;4.00;6.57
14-01-2023 20:30;1004.10;0.00;1.60;78.00;4.40;77.00;31.30;32.00;0.00;6.57
14-01-2023 20:45;1004.20;0.00;0.00;80.00;2.20;73.00;30.30;33.00;0.00;6.56
14-01-2023 21:00;1004.20;0.00;1.10;78.00;3.30;75.00;29.60;34.00;0.00;6.56
14-01-2023 21:15;1004.30;0.00;1.20;76.00;4.40;72.00;29.00;35.00;0.00;6.55
14-01-2023 21:30;1004.40;0.00;0.60;72.00;2.20;72.00;28.50;37.00;0.00;6.55
14-01-2023 21:45;1004.50;0.00;0.00;72.00;2.20;71.00;28.10;38.00;0.00;6.54
14-01-2023 22:00;1004.60;0.00;0.00;71.00;0.10;71.00;27.50;39.00;0.00;6.54
14-01-2023 22:15;1004.90;0.00;2.20;69.00;8.80;76.00;27.40;52.00;0.00;6.54
14-01-2023 22:30;1005.10;0.00;0.70;61.00;7.70;46.00;26.80;54.00;0.00;6.53
14-01-2023 22:45;1005.30;0.00;0.10;89.00;0.10;52.00;26.20;56.00;0.00;6.53
14-01-2023 23:00;1005.50;0.00;0.40;85.00;6.60;27.00;26.20;58.00;0.00;6.53
14-01-2023 23:15;1005.90;0.00;2.50;112.00;8.80;106.00;25.20;54.00;0.00;6.53
14-01-2023 23:30;1005.90;0.00;0.00;70.00;3.30;106.00;24.90;49.00;0.00;6.52
14-01-2023 23:45;1005.80;0.00;0.20;355.00;6.60;358.00;26.10;43.00;0.00;6.52
15-01-2023 00:00;1005.90;0.00;0.10;44.00;3.30;34.00;26.20;41.00;0.00;6.52
15-01-2023 00:15;1006.00;0.00;0.20;30.00;3.30;27.00;26.00;44.00;0.00;6.52
15-01-2023 00:30;1006.10;0.00;0.00;288.00;4.40;87.00;25.70;48.00;0.00;6.52
15-01-2023 00:45;1006.20;0.00;0.00;189.00;0.00;268.00;25.20;50.00;0.00;6.52
15-01-2023 01:00;1006.20;0.00;0.00;69.00;0.00;41.00;24.90;47.00;0.00;6.52
15-01-2023 01:15;1006.20;0.00;0.00;314.00;0.00;57.00;24.70;47.00;0.00;6.52
15-01-2023 01:30;1006.20;0.00;0.00;15.00;0.00;330.00;24.60;48.00;0.00;6.51
15-01-2023 01:45;1006.20;0.00;0.00;6.00;0.00;70.00;24.50;50.00;0.00;6.51
15-01-2023 02:00;1006.20;0.00;0.00;125.00;0.00;335.00;23.70;54.00;0.00;6.51
15-01-2023 02:15;1006.10;0.00;0.00;49.00;0.00;60.00;23.10;56.00;0.00;6.51
15-01-2023 02:30;1006.00;0.00;0.00;61.00;0.00;49.00;22.50;59.00;0.00;6.51
15-01-2023 02:45;1005.90;0.00;0.00;107.00;0.00;88.00;22.70;58.00;0.00;6.50
15-01-2023 03:00;1005.90;0.00;0.00;35.00;0.00;4.00;23.30;57.00;0.00;6.50
15-01-2023 03:15;1005.80;0.00;0.00;60.00;4.40;52.00;23.80;56.00;0.00;6.50
15-01-2023 03:30;1005.70;0.00;0.30;46.00;3.30;67.00;24.10;53.00;0.00;6.50
15-01-2023 03:45;1005.80;0.00;0.20;69.00;5.50;73.00;24.20;53.00;0.00;6.50
15-01-2023 04:00;1005.90;0.00;0.20;46.00;3.30;35.00;23.70;57.00;0.00;6.50
15-01-2023 04:15;1006.00;0.00;0.60;59.00;5.50;15.00;23.00;59.00;0.00;6.50
15-01-2023 04:30;1006.20;0.00;0.50;76.00;4.40;76.00;23.20;58.00;0.00;6.50
15-01-2023 04:45;1006.30;0.00;1.10;54.00;4.40;115.00;22.80;60.00;0.00;6.49
