latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
8.68588,-62.66895,336.91,0.54,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,291.98,59.99,D
8.68599,-65.58765,333.34,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.54,4.66,D
8.68744,-68.08663,331.36,0.62,0.72,2023-05-01,1705,N,VIIRS,n,2.0NRT,290.19,9.4,D
8.68756,-63.15696,332.71,0.58,0.52,2023-05-01,1705,N,VIIRS,l,2.0NRT,303.47,18.77,D
8.68845,-65.21267,335.58,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.28,3.36,D
8.68851,-63.15167,342.38,0.58,0.52,2023-05-01,1705,N,VIIRS,n,2.0NRT,304.68,18.77,D
8.68855,-68.08088,367,0.62,0.72,2023-05-01,1705,N,VIIRS,h,2.0NRT,293.81,24.89,D
8.68883,-62.67962,339.92,0.54,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.46,7.83,D
8.68969,-62.67467,354.01,0.54,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,303.25,11.62,D
8.69001,-63.15463,331.43,0.58,0.52,2023-05-01,1705,N,VIIRS,l,2.0NRT,304.22,14.37,D
8.6929,-66.25775,341.12,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,295.1,9.17,D
8.69436,-62.67549,336.31,0.54,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,290.44,11.62,D
8.71901,-67.92165,344.29,0.61,0.71,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.1,10.29,D
8.71908,-66.1826,339.26,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.17,8.44,D
8.72576,-66.17936,334.03,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.38,8.27,D
8.72691,-62.90857,350.06,0.56,0.52,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.17,9.7,D
8.72725,-62.9063,342.21,0.56,0.52,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.53,8.15,D
8.75381,-61.67894,342.11,0.46,0.47,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.11,6.25,D
8.75744,-61.68394,331.57,0.47,0.47,2023-05-01,1705,N,VIIRS,n,2.0NRT,295.65,6.25,D
8.75817,-61.6797,340.45,0.46,0.47,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.37,6.25,D
8.7719,-66.40714,333.79,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.18,8.61,D
8.77272,-66.40276,334.22,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.3,7.47,D
8.80547,-66.16266,332.14,0.46,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,295.69,4.88,D
8.8099,-65.78754,334.72,0.44,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.88,5.88,D
8.81546,-60.98497,333.09,0.42,0.45,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.39,3.55,D
8.81846,-65.37093,346.4,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.55,9.42,D
8.81913,-65.36718,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,296.04,9.42,D
8.82269,-65.37043,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,292.3,12.56,D
8.83528,-65.52138,336.05,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.43,3.99,D
8.83884,-64.53131,347.34,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.56,4.47,D
8.83945,-64.52791,347.23,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.46,4.47,D
8.84412,-64.53222,334.84,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.34,3.52,D
8.84473,-64.52877,331.04,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.1,3.52,D
8.84739,-66.16553,333.86,0.46,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.74,4.94,D
8.85084,-62.03788,331.27,0.49,0.49,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.97,6.17,D
8.85827,-65.05318,335.36,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.89,5.56,D
8.85851,-66.40506,334.69,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.42,6.69,D
8.85891,-65.04961,355.23,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,303.01,5.56,D
8.85931,-66.40066,367,0.48,0.65,2023-05-01,1705,N,VIIRS,h,2.0NRT,297.8,13.45,D
8.85955,-65.04604,349.85,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.8,15.08,D
8.86011,-66.39629,367,0.48,0.65,2023-05-01,1705,N,VIIRS,h,2.0NRT,297.35,13.45,D
8.8609,-66.39191,334.69,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.78,8.14,D
8.86161,-66.40495,352.31,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.08,14.4,D
8.86243,-66.40058,367,0.48,0.65,2023-05-01,1705,N,VIIRS,h,2.0NRT,297.79,17.09,D
8.86326,-66.39619,354.76,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.28,17.09,D
8.86372,-65.05422,331.46,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.26,5.56,D
8.86436,-65.05063,356.15,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.28,5.56,D
8.86526,-66.40179,336.69,0.48,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.92,8.06,D
8.86706,-64.9416,352.65,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.84,8.36,D
8.87753,-65.80868,330.43,0.44,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.63,6.11,D
8.88782,-64.55195,331.03,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.31,2.23,D
8.89224,-65.72952,331.49,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.19,6.63,D
8.89296,-65.72559,367,0.43,0.62,2023-05-01,1705,N,VIIRS,h,2.0NRT,296.39,13.22,D
8.91426,-66.12536,346.68,0.46,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.23,9.19,D
8.92788,-65.04674,350.79,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.56,2.7,D
8.92805,-65.66289,350.71,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.41,6.84,D
8.93334,-65.04767,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,299.88,12.94,D
8.93462,-65.4072,334.66,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.15,3.15,D
8.93465,-65.0405,330,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.17,8.31,D
8.9353,-65.03692,330.43,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.39,5.04,D
8.93707,-65.40678,330.77,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.49,7.31,D
8.9401,-65.04145,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,303.52,8.31,D
8.94075,-65.03786,333.45,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.85,5.04,D
8.94625,-66.01888,353.47,0.45,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.54,6.21,D
8.94702,-66.01472,337.76,0.45,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.33,6.21,D
8.9486,-65.3743,330.06,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.25,3.46,D
8.95196,-65.3758,335.94,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.39,4.57,D
8.9523,-65.0362,342.07,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.67,9.76,D
8.95775,-65.03716,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,298.13,7.11,D
8.96779,-65.32116,336.76,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.58,5.73,D
8.98068,-65.09781,331.87,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.39,1.49,D
9.00016,-65.42705,338.32,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300,4.5,D
9.00084,-65.4233,356.72,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.78,4.5,D
9.00627,-65.26721,351.85,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.48,5.63,D
9.00694,-65.26352,347.98,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.78,5.63,D
9.01525,-65.4612,331.67,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.26,5.61,D
9.01581,-65.06017,342.23,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.88,2.63,D
9.01711,-65.46099,334.6,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.59,3.96,D
9.03448,-67.31718,367,0.55,0.68,2023-05-01,1705,N,VIIRS,h,2.0NRT,295.57,21.17,D
9.0385,-65.24657,331.93,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.58,3.93,D
9.04074,-65.36136,331.31,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.4,7.99,D
9.04509,-65.3018,367,0.4,0.6,2023-05-01,1705,N,VIIRS,h,2.0NRT,303.28,30.44,D
9.04567,-68.61792,330.77,0.67,0.73,2023-05-01,1705,N,VIIRS,n,2.0NRT,290.17,3.44,D
9.04579,-65.3012,367,0.4,0.6,2023-05-01,1705,N,VIIRS,h,2.0NRT,302.59,26.67,D
9.04667,-66.82615,337.96,0.51,0.66,2023-05-01,1705,N,VIIRS,n,2.0NRT,292.79,13.1,D
9.04879,-68.01202,342.68,0.61,0.71,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.42,8.51,D
9.05345,-65.22668,348.92,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.27,8.92,D
9.05396,-65.28744,334.11,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.27,6.04,D
9.05405,-65.28437,351.03,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.2,8.43,D
9.05411,-65.22302,367,0.4,0.6,2023-05-01,1705,N,VIIRS,h,2.0NRT,299.05,8,D
9.05462,-65.28374,344.3,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.12,8.15,D
9.05797,-66.83317,342.72,0.51,0.66,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.82,6.49,D
9.05884,-66.8285,344.18,0.51,0.66,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.54,9.38,D
9.05946,-65.22485,340.43,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.3,5.89,D
9.0596,-65.22407,338.35,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.89,8,D
9.06395,-66.6339,349.16,0.49,0.65,2023-05-01,1705,N,VIIRS,n,2.0NRT,295.93,10.1,D
9.08307,-65.28178,335.67,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.23,4.54,D
9.09185,-65.01223,349.18,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.27,7.8,D
9.09381,-63.72446,334.9,0.63,0.54,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.99,7.32,D
9.09416,-64.93692,331.73,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.84,3.64,D
9.10365,-65.2628,337.79,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.86,4.36,D
9.13023,-64.92194,335.1,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.7,2.19,D
9.1341,-64.97402,339.92,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.45,4.44,D
9.13935,-62.29636,333.8,0.5,0.49,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.24,2.18,D
9.14408,-63.90573,331.46,0.32,0.55,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.36,2.03,D
9.14833,-62.13491,341.3,0.49,0.49,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.53,4.82,D
9.16335,-62.31944,342.23,0.5,0.49,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.92,6.77,D
9.1647,-62.31814,342.43,0.5,0.49,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.97,8.12,D
9.16721,-65.25296,333.66,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.93,2.72,D
9.1675,-65.25576,334.14,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.58,2,D
9.16846,-65.55643,334.22,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.88,5.16,D
9.16963,-64.9016,330.17,0.38,0.58,2023-05-01,1705,N,VIIRS,l,2.0NRT,300.83,3.14,D
9.1749,-65.11981,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,299.3,8.13,D
9.17535,-65.45608,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,298.86,7.74,D
9.17945,-65.43378,336.9,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.9,4.02,D
9.181,-65.51962,338.03,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.94,5.72,D
9.18446,-65.06655,337.47,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.71,2.67,D
9.1892,-65.44335,331.83,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.62,4.03,D
9.18937,-65.50544,336.49,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.33,5.2,D
9.19148,-65.52554,336.69,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.89,4.77,D
9.19169,-65.21288,353.93,0.39,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.39,6.08,D
9.19232,-65.21198,353.17,0.39,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.62,6.23,D
9.19495,-65.50652,331.17,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.83,4.86,D
9.19707,-65.5266,345.39,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.45,4.77,D
9.20247,-65.68954,354.12,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.37,5.27,D
9.20397,-65.48867,335.47,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.78,2.4,D
9.20489,-65.69009,355.49,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.81,7.16,D
9.2061,-65.50871,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,298.3,8.99,D
9.20896,-64.92988,342.86,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.19,4.32,D
9.21229,-65.47459,332.97,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.49,2.35,D
9.21786,-65.47567,335.49,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.21,2.35,D
9.2252,-65.92984,334.28,0.44,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.08,3.47,D
9.22639,-65.08611,331.79,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.99,3.05,D
9.22729,-65.11181,333.98,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.16,3.6,D
9.23659,-64.7141,331.49,0.36,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.05,3.89,D
9.23719,-64.71076,347.99,0.36,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.22,5.64,D
9.23915,-65.47616,331.34,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.06,3.19,D
9.24095,-66.00233,343.77,0.44,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.1,6.97,D
9.24129,-66.00443,330.59,0.44,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.46,6.96,D
9.24248,-64.71177,354.94,0.36,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.61,6.07,D
9.24607,-65.16315,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,300.7,9.22,D
9.25835,-67.50291,353.29,0.56,0.69,2023-05-01,1705,N,VIIRS,n,2.0NRT,291.8,22.89,D
9.25932,-67.49775,367,0.56,0.69,2023-05-01,1705,N,VIIRS,h,2.0NRT,294.46,36.72,D
9.26989,-64.97073,367,0.38,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,302.88,7.84,D
9.27052,-64.96731,342.22,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.11,7.84,D
9.27114,-65.45896,348.65,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,303.08,42.64,D
9.27183,-65.45527,336.68,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,288.38,25.92,D
9.27819,-65.51441,338.7,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,290.39,4.22,D
9.27889,-65.51065,349.19,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.68,7.1,D
9.28363,-65.45365,353.71,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.72,7.2,D
9.29064,-65.47806,337.47,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.7,2.45,D
9.29827,-63.9053,334.29,0.32,0.55,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.89,3.1,D
9.30152,-63.65326,333.8,0.62,0.54,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.29,7.32,D
9.31664,-65.52513,337.43,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.15,4.71,D
9.32165,-65.54426,334.99,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.67,10.74,D
9.32437,-65.54619,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,300.94,14.5,D
9.3267,-64.87122,337.83,0.37,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.44,2.34,D
9.32722,-65.54537,367,0.41,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,299.17,10.74,D
9.32801,-68.36805,340.99,0.64,0.72,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.68,8.97,D
9.33156,-68.37129,330.05,0.63,0.72,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.12,12.08,D
9.33272,-68.36543,355.88,0.63,0.72,2023-05-01,1705,N,VIIRS,n,2.0NRT,293.07,14.26,D
9.33466,-68.3693,336.76,0.64,0.72,2023-05-01,1705,N,VIIRS,n,2.0NRT,292.84,8.97,D
9.33651,-64.57397,339.92,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.49,3.48,D
9.3396,-65.52576,333.9,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.47,2.95,D
9.34614,-65.44467,345.98,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.86,6.19,D
9.34882,-65.44254,335.98,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.88,4.63,D
9.35212,-65.52025,337.55,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.97,4.89,D
9.35279,-65.5165,352.78,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.18,9.8,D
9.35518,-65.51942,356.71,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.42,6.14,D
9.36613,-65.12701,342.81,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.15,3.59,D
9.36678,-65.12342,335.56,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.09,3.59,D
9.37157,-65.128,357.22,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.94,11.84,D
9.37221,-65.12444,350.98,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.72,11.84,D
9.37259,-64.52372,342.69,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.86,4.77,D
9.3747,-65.47638,341.16,0.41,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.47,8.03,D
9.37539,-65.47265,367,0.41,0.6,2023-05-01,1705,N,VIIRS,h,2.0NRT,300.45,14.79,D
9.37608,-64.53439,352.72,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.85,4.51,D
9.37665,-64.53117,340.47,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.72,4.51,D
9.37882,-65.89891,338.6,0.44,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.22,3.11,D
9.37994,-65.89912,336.01,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.29,3.17,D
9.38228,-64.94621,355.52,0.38,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.87,19.61,D
9.38291,-64.94279,367,0.38,0.58,2023-05-01,1705,N,VIIRS,h,2.0NRT,304.36,40,D
9.38458,-65.86715,330.58,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,296.91,2.54,D
9.38483,-64.54584,367,0.35,0.57,2023-05-01,1705,N,VIIRS,h,2.0NRT,297.89,5.52,D
9.38541,-64.54262,340.35,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.42,6.56,D
9.38591,-65.86743,339.86,0.43,0.62,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.11,4.17,D
9.40449,-64.49588,341.43,0.35,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.93,2.27,D
9.40768,-65.11591,330.73,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.19,6.01,D
9.40793,-65.11307,351.89,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.96,6.78,D
9.40834,-65.11238,343.49,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.36,4.6,D
9.41648,-65.49936,332.43,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,292.17,1.92,D
9.41745,-65.69991,330.94,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.74,2.5,D
9.42214,-66.8318,349.18,0.5,0.66,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.8,6.7,D
9.42345,-66.83082,345.54,0.5,0.66,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.87,10.64,D
9.42911,-65.02577,341.58,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.32,2.76,D
9.43015,-65.02528,337.32,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.39,2.27,D
9.43414,-64.03289,340.54,0.33,0.55,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.92,3.44,D
9.43475,-64.83955,341.11,0.37,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.09,2.68,D
9.43729,-65.68735,367,0.42,0.61,2023-05-01,1705,N,VIIRS,h,2.0NRT,300.41,6.73,D
9.44027,-66.4019,342.66,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,294.27,8.61,D
9.44108,-66.39758,367,0.47,0.64,2023-05-01,1705,N,VIIRS,h,2.0NRT,293.15,8.61,D
9.44294,-65.68827,330.29,0.42,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.94,6.73,D
9.44783,-64.98308,349.42,0.38,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.17,5.65,D
9.44855,-64.98612,337.67,0.38,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.24,4.13,D
9.44919,-64.98268,337.24,0.38,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.49,5.93,D
9.46015,-64.39927,351.56,0.34,0.56,2023-05-01,1705,N,VIIRS,n,2.0NRT,302.21,4.39,D
9.46122,-65.03823,345.64,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.02,5.12,D
9.47279,-64.38847,354.69,0.34,0.56,2023-05-01,1705,N,VIIRS,n,2.0NRT,303.65,5.1,D
9.47301,-65.28218,330.85,0.39,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.49,2.12,D
9.47422,-65.05865,342.52,0.38,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.42,7.87,D
9.48606,-65.33378,331.25,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.56,3.48,D
9.48653,-65.33317,331.93,0.4,0.6,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.01,6.21,D
9.4881,-64.98257,330.48,0.38,0.58,2023-05-01,1705,N,VIIRS,l,2.0NRT,301.23,1.83,D
9.48896,-64.94745,367,0.37,0.58,2023-05-01,1705,N,VIIRS,h,2.0NRT,301.05,7.37,D
9.4896,-64.94394,345.28,0.37,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.89,7.37,D
9.49087,-64.937,340.02,0.37,0.58,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.46,5.21,D
9.49459,-64.71888,336.38,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.06,2.49,D
9.49704,-62.96477,342.02,0.55,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,297.3,11.58,D
9.49784,-64.71912,333.04,0.36,0.57,2023-05-01,1705,N,VIIRS,n,2.0NRT,301.15,2.47,D
9.49906,-65.54157,332.86,0.41,0.61,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.15,5.63,D
9.51601,-65.16833,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,301.1,10.49,D
9.51674,-65.1693,367,0.39,0.59,2023-05-01,1705,N,VIIRS,h,2.0NRT,301.25,10.96,D
9.5234,-66.27555,333.01,0.46,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.18,4.03,D
9.52419,-66.27137,335.18,0.46,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.76,4.03,D
9.525,-66.27185,344.96,0.46,0.63,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.23,9.4,D
9.52503,-66.39477,367,0.47,0.64,2023-05-01,1705,N,VIIRS,h,2.0NRT,299.17,15.52,D
9.52546,-62.91325,339.45,0.54,0.51,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.44,7.18,D
9.52584,-66.39047,348.26,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,298.96,17.9,D
9.53093,-66.39577,367,0.47,0.64,2023-05-01,1705,N,VIIRS,h,2.0NRT,300.87,18.97,D
9.53174,-66.39146,339.6,0.47,0.64,2023-05-01,1705,N,VIIRS,n,2.0NRT,299.7,15.98,D
9.53237,-65.17593,348.55,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,304.41,8.38,D
9.53303,-65.17239,335.68,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,303.17,8.51,D
9.53362,-65.26078,350.83,0.39,0.59,2023-05-01,1705,N,VIIRS,n,2.0NRT,300.34,10.84,D
